Person,Shot,Scene,Full
19340,2,19,losing_ground-19-shot_2
19341,2,19,losing_ground-19-shot_2
19342,2,19,losing_ground-19-shot_2
19343,2,19,losing_ground-19-shot_2
19344,2,19,losing_ground-19-shot_2
19345,2,19,losing_ground-19-shot_2
19346,2,19,losing_ground-19-shot_2
19347,2,19,losing_ground-19-shot_2
19348,2,19,losing_ground-19-shot_2
19349,2,19,losing_ground-19-shot_2
19350,2,19,losing_ground-19-shot_2
19351,2,19,losing_ground-19-shot_2
19352,2,19,losing_ground-19-shot_2
19353,2,19,losing_ground-19-shot_2
19354,2,19,losing_ground-19-shot_2
19355,2,19,losing_ground-19-shot_2
19356,2,19,losing_ground-19-shot_2
19357,2,19,losing_ground-19-shot_2
19358,2,19,losing_ground-19-shot_2
19359,2,19,losing_ground-19-shot_2
19360,2,19,losing_ground-19-shot_2
19361,2,19,losing_ground-19-shot_2
19362,2,19,losing_ground-19-shot_2
19363,2,19,losing_ground-19-shot_2
19364,2,19,losing_ground-19-shot_2
19365,2,19,losing_ground-19-shot_2
19366,2,19,losing_ground-19-shot_2
19367,2,19,losing_ground-19-shot_2
19368,2,19,losing_ground-19-shot_2
19369,2,19,losing_ground-19-shot_2
19370,2,19,losing_ground-19-shot_2
19371,2,19,losing_ground-19-shot_2
19372,2,19,losing_ground-19-shot_2
19373,2,19,losing_ground-19-shot_2
19374,2,19,losing_ground-19-shot_2
19375,2,19,losing_ground-19-shot_2
19376,2,19,losing_ground-19-shot_2
19377,2,19,losing_ground-19-shot_2
19378,2,19,losing_ground-19-shot_2
19379,2,19,losing_ground-19-shot_2
19380,2,19,losing_ground-19-shot_2
19381,2,19,losing_ground-19-shot_2
19382,2,19,losing_ground-19-shot_2
19383,2,19,losing_ground-19-shot_2
19384,2,19,losing_ground-19-shot_2
19385,2,19,losing_ground-19-shot_2
19386,2,19,losing_ground-19-shot_2
19387,2,19,losing_ground-19-shot_2
19388,2,19,losing_ground-19-shot_2
19389,2,19,losing_ground-19-shot_2
19390,2,19,losing_ground-19-shot_2
19391,2,19,losing_ground-19-shot_2
19392,2,19,losing_ground-19-shot_2
19393,2,19,losing_ground-19-shot_2
19394,3,19,losing_ground-19-shot_3
19395,3,19,losing_ground-19-shot_3
19396,3,19,losing_ground-19-shot_3
19397,3,19,losing_ground-19-shot_3
19398,3,19,losing_ground-19-shot_3
19399,3,19,losing_ground-19-shot_3
19400,3,19,losing_ground-19-shot_3
19401,3,19,losing_ground-19-shot_3
19402,3,19,losing_ground-19-shot_3
19403,3,19,losing_ground-19-shot_3
19404,3,19,losing_ground-19-shot_3
19405,3,19,losing_ground-19-shot_3
19406,3,19,losing_ground-19-shot_3
19407,3,19,losing_ground-19-shot_3
19408,3,19,losing_ground-19-shot_3
19409,3,19,losing_ground-19-shot_3
19410,3,19,losing_ground-19-shot_3
19411,3,19,losing_ground-19-shot_3
19412,3,19,losing_ground-19-shot_3
19413,3,19,losing_ground-19-shot_3
19414,3,19,losing_ground-19-shot_3
19415,3,19,losing_ground-19-shot_3
19416,3,19,losing_ground-19-shot_3
19417,3,19,losing_ground-19-shot_3
19418,3,19,losing_ground-19-shot_3
19419,3,19,losing_ground-19-shot_3
19420,3,19,losing_ground-19-shot_3
19421,3,19,losing_ground-19-shot_3
19422,3,19,losing_ground-19-shot_3
19423,3,19,losing_ground-19-shot_3
19424,3,19,losing_ground-19-shot_3
19425,3,19,losing_ground-19-shot_3
19426,3,19,losing_ground-19-shot_3
19427,3,19,losing_ground-19-shot_3
19428,3,19,losing_ground-19-shot_3
19429,3,19,losing_ground-19-shot_3
19430,3,19,losing_ground-19-shot_3
19431,3,19,losing_ground-19-shot_3
19432,3,19,losing_ground-19-shot_3
19433,3,19,losing_ground-19-shot_3
19434,3,19,losing_ground-19-shot_3
19435,3,19,losing_ground-19-shot_3
19436,3,19,losing_ground-19-shot_3
19437,3,19,losing_ground-19-shot_3
19438,3,19,losing_ground-19-shot_3
19439,3,19,losing_ground-19-shot_3
19440,3,19,losing_ground-19-shot_3
19441,3,19,losing_ground-19-shot_3
19442,3,19,losing_ground-19-shot_3
19443,3,19,losing_ground-19-shot_3
19444,3,19,losing_ground-19-shot_3
19445,3,19,losing_ground-19-shot_3
19446,3,19,losing_ground-19-shot_3
19447,3,19,losing_ground-19-shot_3
19448,3,19,losing_ground-19-shot_3
19449,3,19,losing_ground-19-shot_3
19450,3,19,losing_ground-19-shot_3
19451,3,19,losing_ground-19-shot_3
19452,3,19,losing_ground-19-shot_3
19453,3,19,losing_ground-19-shot_3
19454,3,19,losing_ground-19-shot_3
19455,3,19,losing_ground-19-shot_3
19456,3,19,losing_ground-19-shot_3
19457,3,19,losing_ground-19-shot_3
19458,3,19,losing_ground-19-shot_3
19459,3,19,losing_ground-19-shot_3
19460,3,19,losing_ground-19-shot_3
19461,3,19,losing_ground-19-shot_3
19462,3,19,losing_ground-19-shot_3
19463,3,19,losing_ground-19-shot_3
19464,3,19,losing_ground-19-shot_3
19465,3,19,losing_ground-19-shot_3
19466,3,19,losing_ground-19-shot_3
19467,3,19,losing_ground-19-shot_3
19468,3,19,losing_ground-19-shot_3
19469,3,19,losing_ground-19-shot_3
19470,3,19,losing_ground-19-shot_3
19471,3,19,losing_ground-19-shot_3
19472,3,19,losing_ground-19-shot_3
19473,3,19,losing_ground-19-shot_3
19474,3,19,losing_ground-19-shot_3
19475,3,19,losing_ground-19-shot_3
19476,3,19,losing_ground-19-shot_3
19477,4,19,losing_ground-19-shot_4
19478,4,19,losing_ground-19-shot_4
19479,4,19,losing_ground-19-shot_4
19480,4,19,losing_ground-19-shot_4
19481,4,19,losing_ground-19-shot_4
19482,4,19,losing_ground-19-shot_4
19483,4,19,losing_ground-19-shot_4
19484,4,19,losing_ground-19-shot_4
19485,4,19,losing_ground-19-shot_4
19486,4,19,losing_ground-19-shot_4
19487,4,19,losing_ground-19-shot_4
19488,4,19,losing_ground-19-shot_4
19489,4,19,losing_ground-19-shot_4
19490,4,19,losing_ground-19-shot_4
19491,4,19,losing_ground-19-shot_4
19492,4,19,losing_ground-19-shot_4
19493,4,19,losing_ground-19-shot_4
19494,4,19,losing_ground-19-shot_4
19495,4,19,losing_ground-19-shot_4
19496,4,19,losing_ground-19-shot_4
19497,4,19,losing_ground-19-shot_4
19498,4,19,losing_ground-19-shot_4
19499,4,19,losing_ground-19-shot_4
19500,4,19,losing_ground-19-shot_4
19501,5,19,losing_ground-19-shot_5
19502,5,19,losing_ground-19-shot_5
19503,5,19,losing_ground-19-shot_5
19504,5,19,losing_ground-19-shot_5
19505,5,19,losing_ground-19-shot_5
19506,5,19,losing_ground-19-shot_5
19507,5,19,losing_ground-19-shot_5
19508,5,19,losing_ground-19-shot_5
19509,5,19,losing_ground-19-shot_5
19510,5,19,losing_ground-19-shot_5
19511,5,19,losing_ground-19-shot_5
19512,5,19,losing_ground-19-shot_5
19513,5,19,losing_ground-19-shot_5
19514,5,19,losing_ground-19-shot_5
19515,5,19,losing_ground-19-shot_5
19516,5,19,losing_ground-19-shot_5
19517,5,19,losing_ground-19-shot_5
19518,5,19,losing_ground-19-shot_5
19519,5,19,losing_ground-19-shot_5
19520,5,19,losing_ground-19-shot_5
19521,5,19,losing_ground-19-shot_5
19522,5,19,losing_ground-19-shot_5
19523,5,19,losing_ground-19-shot_5
19524,5,19,losing_ground-19-shot_5
19525,5,19,losing_ground-19-shot_5
19526,5,19,losing_ground-19-shot_5
19527,5,19,losing_ground-19-shot_5
19528,5,19,losing_ground-19-shot_5
19529,5,19,losing_ground-19-shot_5
19530,5,19,losing_ground-19-shot_5
19531,5,19,losing_ground-19-shot_5
19532,5,19,losing_ground-19-shot_5
19533,5,19,losing_ground-19-shot_5
19534,5,19,losing_ground-19-shot_5
19535,5,19,losing_ground-19-shot_5
19536,5,19,losing_ground-19-shot_5
19537,5,19,losing_ground-19-shot_5
19538,5,19,losing_ground-19-shot_5
19539,5,19,losing_ground-19-shot_5
19540,5,19,losing_ground-19-shot_5
19541,5,19,losing_ground-19-shot_5
19542,5,19,losing_ground-19-shot_5
19543,5,19,losing_ground-19-shot_5
19544,5,19,losing_ground-19-shot_5
19545,5,19,losing_ground-19-shot_5
19546,5,19,losing_ground-19-shot_5
19547,5,19,losing_ground-19-shot_5
19548,5,19,losing_ground-19-shot_5
19549,5,19,losing_ground-19-shot_5
19550,5,19,losing_ground-19-shot_5
19551,5,19,losing_ground-19-shot_5
19552,5,19,losing_ground-19-shot_5
19553,5,19,losing_ground-19-shot_5
19554,5,19,losing_ground-19-shot_5
19555,5,19,losing_ground-19-shot_5
19556,5,19,losing_ground-19-shot_5
19557,5,19,losing_ground-19-shot_5
19558,5,19,losing_ground-19-shot_5
19559,5,19,losing_ground-19-shot_5
19560,5,19,losing_ground-19-shot_5
19561,5,19,losing_ground-19-shot_5
19562,5,19,losing_ground-19-shot_5
19563,5,19,losing_ground-19-shot_5
19564,5,19,losing_ground-19-shot_5
19565,5,19,losing_ground-19-shot_5
19566,5,19,losing_ground-19-shot_5
19567,5,19,losing_ground-19-shot_5
19568,5,19,losing_ground-19-shot_5
19569,5,19,losing_ground-19-shot_5
19570,5,19,losing_ground-19-shot_5
19571,5,19,losing_ground-19-shot_5
19572,5,19,losing_ground-19-shot_5
19573,5,19,losing_ground-19-shot_5
19574,0,20,losing_ground-20-shot_0
19575,0,20,losing_ground-20-shot_0
19576,1,20,losing_ground-20-shot_1
19577,1,20,losing_ground-20-shot_1
19578,1,20,losing_ground-20-shot_1
19579,1,20,losing_ground-20-shot_1
19580,1,20,losing_ground-20-shot_1
19581,1,20,losing_ground-20-shot_1
19582,1,20,losing_ground-20-shot_1
19583,1,20,losing_ground-20-shot_1
19584,1,20,losing_ground-20-shot_1
19585,1,20,losing_ground-20-shot_1
19586,1,20,losing_ground-20-shot_1
19587,1,20,losing_ground-20-shot_1
19588,1,20,losing_ground-20-shot_1
19589,1,20,losing_ground-20-shot_1
19590,1,20,losing_ground-20-shot_1
19591,1,20,losing_ground-20-shot_1
19592,1,20,losing_ground-20-shot_1
19593,1,20,losing_ground-20-shot_1
19594,1,20,losing_ground-20-shot_1
19595,1,20,losing_ground-20-shot_1
19596,1,20,losing_ground-20-shot_1
19597,1,20,losing_ground-20-shot_1
19598,1,20,losing_ground-20-shot_1
19599,1,20,losing_ground-20-shot_1
19600,1,20,losing_ground-20-shot_1
19601,1,20,losing_ground-20-shot_1
19602,1,20,losing_ground-20-shot_1
19603,1,20,losing_ground-20-shot_1
19604,1,20,losing_ground-20-shot_1
19605,1,20,losing_ground-20-shot_1
19606,1,20,losing_ground-20-shot_1
19607,1,20,losing_ground-20-shot_1
19608,1,20,losing_ground-20-shot_1
19609,1,20,losing_ground-20-shot_1
19610,1,20,losing_ground-20-shot_1
19611,1,20,losing_ground-20-shot_1
19612,1,20,losing_ground-20-shot_1
19613,1,20,losing_ground-20-shot_1
19614,1,20,losing_ground-20-shot_1
19615,1,20,losing_ground-20-shot_1
19616,1,20,losing_ground-20-shot_1
19617,1,20,losing_ground-20-shot_1
19618,1,20,losing_ground-20-shot_1
19619,1,20,losing_ground-20-shot_1
19620,1,20,losing_ground-20-shot_1
19621,1,20,losing_ground-20-shot_1
19622,1,20,losing_ground-20-shot_1
19623,1,20,losing_ground-20-shot_1
19624,1,20,losing_ground-20-shot_1
19625,1,20,losing_ground-20-shot_1
19626,1,20,losing_ground-20-shot_1
19627,1,20,losing_ground-20-shot_1
19628,1,20,losing_ground-20-shot_1
19629,1,20,losing_ground-20-shot_1
19630,1,20,losing_ground-20-shot_1
19631,1,20,losing_ground-20-shot_1
19632,1,20,losing_ground-20-shot_1
19633,1,20,losing_ground-20-shot_1
19634,1,20,losing_ground-20-shot_1
19635,1,20,losing_ground-20-shot_1
19636,1,20,losing_ground-20-shot_1
19637,1,20,losing_ground-20-shot_1
19638,1,20,losing_ground-20-shot_1
19639,1,20,losing_ground-20-shot_1
19640,1,20,losing_ground-20-shot_1
19641,1,20,losing_ground-20-shot_1
19642,1,20,losing_ground-20-shot_1
19643,1,20,losing_ground-20-shot_1
19644,1,20,losing_ground-20-shot_1
19645,1,20,losing_ground-20-shot_1
19646,1,20,losing_ground-20-shot_1
19647,1,20,losing_ground-20-shot_1
19648,1,20,losing_ground-20-shot_1
19649,1,20,losing_ground-20-shot_1
19650,1,20,losing_ground-20-shot_1
19651,1,20,losing_ground-20-shot_1
19652,1,20,losing_ground-20-shot_1
19653,1,20,losing_ground-20-shot_1
19654,1,20,losing_ground-20-shot_1
19655,1,20,losing_ground-20-shot_1
19656,1,20,losing_ground-20-shot_1
19657,1,20,losing_ground-20-shot_1
19658,1,20,losing_ground-20-shot_1
19659,1,20,losing_ground-20-shot_1
19660,1,20,losing_ground-20-shot_1
19661,1,20,losing_ground-20-shot_1
19662,1,20,losing_ground-20-shot_1
19663,1,20,losing_ground-20-shot_1
19664,1,20,losing_ground-20-shot_1
19665,1,20,losing_ground-20-shot_1
19666,1,20,losing_ground-20-shot_1
19667,1,20,losing_ground-20-shot_1
19668,1,20,losing_ground-20-shot_1
19669,1,20,losing_ground-20-shot_1
19670,1,20,losing_ground-20-shot_1
19671,1,20,losing_ground-20-shot_1
19672,1,20,losing_ground-20-shot_1
19673,1,20,losing_ground-20-shot_1
19674,1,20,losing_ground-20-shot_1
19675,1,20,losing_ground-20-shot_1
19676,1,20,losing_ground-20-shot_1
19677,1,20,losing_ground-20-shot_1
19678,1,20,losing_ground-20-shot_1
19679,1,20,losing_ground-20-shot_1
19680,1,20,losing_ground-20-shot_1
19681,1,20,losing_ground-20-shot_1
19682,1,20,losing_ground-20-shot_1
19683,1,20,losing_ground-20-shot_1
19684,1,20,losing_ground-20-shot_1
19685,1,20,losing_ground-20-shot_1
19686,1,20,losing_ground-20-shot_1
19687,1,20,losing_ground-20-shot_1
19688,1,20,losing_ground-20-shot_1
19689,1,20,losing_ground-20-shot_1
19690,1,20,losing_ground-20-shot_1
19691,1,20,losing_ground-20-shot_1
19692,1,20,losing_ground-20-shot_1
19693,1,20,losing_ground-20-shot_1
19694,1,20,losing_ground-20-shot_1
19695,1,20,losing_ground-20-shot_1
19696,1,20,losing_ground-20-shot_1
19697,1,20,losing_ground-20-shot_1
19698,1,20,losing_ground-20-shot_1
19699,1,20,losing_ground-20-shot_1
19700,1,20,losing_ground-20-shot_1
19701,1,20,losing_ground-20-shot_1
19702,1,20,losing_ground-20-shot_1
19703,1,20,losing_ground-20-shot_1
19704,1,20,losing_ground-20-shot_1
19705,1,20,losing_ground-20-shot_1
19706,1,20,losing_ground-20-shot_1
19707,1,20,losing_ground-20-shot_1
19708,1,20,losing_ground-20-shot_1
19709,1,20,losing_ground-20-shot_1
19710,1,20,losing_ground-20-shot_1
19711,1,20,losing_ground-20-shot_1
19712,1,20,losing_ground-20-shot_1
19713,1,20,losing_ground-20-shot_1
19714,1,20,losing_ground-20-shot_1
19715,1,20,losing_ground-20-shot_1
19716,1,20,losing_ground-20-shot_1
19717,1,20,losing_ground-20-shot_1
19718,1,20,losing_ground-20-shot_1
19719,1,20,losing_ground-20-shot_1
19720,1,20,losing_ground-20-shot_1
19721,1,20,losing_ground-20-shot_1
19722,1,20,losing_ground-20-shot_1
19723,1,20,losing_ground-20-shot_1
19724,1,20,losing_ground-20-shot_1
19725,1,20,losing_ground-20-shot_1
19726,1,20,losing_ground-20-shot_1
19727,1,20,losing_ground-20-shot_1
19728,1,20,losing_ground-20-shot_1
19729,1,20,losing_ground-20-shot_1
19730,1,20,losing_ground-20-shot_1
19731,1,20,losing_ground-20-shot_1
19732,1,20,losing_ground-20-shot_1
19733,1,20,losing_ground-20-shot_1
19734,1,20,losing_ground-20-shot_1
19735,1,20,losing_ground-20-shot_1
19736,1,20,losing_ground-20-shot_1
19737,1,20,losing_ground-20-shot_1
19738,1,20,losing_ground-20-shot_1
19739,1,20,losing_ground-20-shot_1
19740,1,20,losing_ground-20-shot_1
19741,1,20,losing_ground-20-shot_1
19742,1,20,losing_ground-20-shot_1
19743,1,20,losing_ground-20-shot_1
19744,1,20,losing_ground-20-shot_1
19745,1,20,losing_ground-20-shot_1
19746,1,20,losing_ground-20-shot_1
19747,1,20,losing_ground-20-shot_1
19748,1,20,losing_ground-20-shot_1
19749,1,20,losing_ground-20-shot_1
19750,1,20,losing_ground-20-shot_1
19751,1,20,losing_ground-20-shot_1
19752,1,20,losing_ground-20-shot_1
19753,1,20,losing_ground-20-shot_1
19754,1,20,losing_ground-20-shot_1
19755,1,20,losing_ground-20-shot_1
19756,1,20,losing_ground-20-shot_1
19757,1,20,losing_ground-20-shot_1
19758,1,20,losing_ground-20-shot_1
19759,1,20,losing_ground-20-shot_1
19760,1,20,losing_ground-20-shot_1
19761,1,20,losing_ground-20-shot_1
19762,1,20,losing_ground-20-shot_1
19763,1,20,losing_ground-20-shot_1
19764,1,20,losing_ground-20-shot_1
19765,1,20,losing_ground-20-shot_1
19766,1,20,losing_ground-20-shot_1
19767,1,20,losing_ground-20-shot_1
19768,1,20,losing_ground-20-shot_1
19769,1,20,losing_ground-20-shot_1
19770,1,20,losing_ground-20-shot_1
19771,1,20,losing_ground-20-shot_1
19772,1,20,losing_ground-20-shot_1
19773,1,20,losing_ground-20-shot_1
19774,1,20,losing_ground-20-shot_1
19775,1,20,losing_ground-20-shot_1
19776,1,20,losing_ground-20-shot_1
19777,1,20,losing_ground-20-shot_1
19778,1,20,losing_ground-20-shot_1
19779,1,20,losing_ground-20-shot_1
19780,1,20,losing_ground-20-shot_1
19781,1,20,losing_ground-20-shot_1
19782,1,20,losing_ground-20-shot_1
19783,1,20,losing_ground-20-shot_1
19784,1,20,losing_ground-20-shot_1
19785,1,20,losing_ground-20-shot_1
19786,1,20,losing_ground-20-shot_1
19787,1,20,losing_ground-20-shot_1
19788,1,20,losing_ground-20-shot_1
19789,1,20,losing_ground-20-shot_1
19790,1,20,losing_ground-20-shot_1
19791,1,20,losing_ground-20-shot_1
19792,1,20,losing_ground-20-shot_1
19793,1,20,losing_ground-20-shot_1
19794,1,20,losing_ground-20-shot_1
19795,1,20,losing_ground-20-shot_1
19796,1,20,losing_ground-20-shot_1
19797,1,20,losing_ground-20-shot_1
19798,1,20,losing_ground-20-shot_1
19799,1,20,losing_ground-20-shot_1
19800,1,20,losing_ground-20-shot_1
19801,1,20,losing_ground-20-shot_1
19802,1,20,losing_ground-20-shot_1
19803,1,20,losing_ground-20-shot_1
19804,1,20,losing_ground-20-shot_1
19805,1,20,losing_ground-20-shot_1
19806,1,20,losing_ground-20-shot_1
19807,1,20,losing_ground-20-shot_1
19808,1,20,losing_ground-20-shot_1
19809,1,20,losing_ground-20-shot_1
19810,1,20,losing_ground-20-shot_1
19811,1,20,losing_ground-20-shot_1
19812,1,20,losing_ground-20-shot_1
19813,1,20,losing_ground-20-shot_1
19814,1,20,losing_ground-20-shot_1
19815,1,20,losing_ground-20-shot_1
19816,1,20,losing_ground-20-shot_1
19817,1,20,losing_ground-20-shot_1
19818,1,20,losing_ground-20-shot_1
19819,1,20,losing_ground-20-shot_1
19820,1,20,losing_ground-20-shot_1
19821,1,20,losing_ground-20-shot_1
19822,1,20,losing_ground-20-shot_1
19823,1,20,losing_ground-20-shot_1
19824,1,20,losing_ground-20-shot_1
19825,1,20,losing_ground-20-shot_1
19826,1,20,losing_ground-20-shot_1
19827,1,20,losing_ground-20-shot_1
19828,1,20,losing_ground-20-shot_1
19829,1,20,losing_ground-20-shot_1
19830,1,20,losing_ground-20-shot_1
19831,1,20,losing_ground-20-shot_1
19832,1,20,losing_ground-20-shot_1
19833,1,20,losing_ground-20-shot_1
19834,1,20,losing_ground-20-shot_1
19835,1,20,losing_ground-20-shot_1
19836,1,20,losing_ground-20-shot_1
19837,1,20,losing_ground-20-shot_1
19838,1,20,losing_ground-20-shot_1
19839,1,20,losing_ground-20-shot_1
19840,1,20,losing_ground-20-shot_1
19841,1,20,losing_ground-20-shot_1
19842,1,20,losing_ground-20-shot_1
19843,1,20,losing_ground-20-shot_1
19844,1,20,losing_ground-20-shot_1
19845,1,20,losing_ground-20-shot_1
19846,1,20,losing_ground-20-shot_1
19847,1,20,losing_ground-20-shot_1
19848,1,20,losing_ground-20-shot_1
19849,1,20,losing_ground-20-shot_1
19850,1,20,losing_ground-20-shot_1
19851,1,20,losing_ground-20-shot_1
19852,1,20,losing_ground-20-shot_1
19853,1,20,losing_ground-20-shot_1
19854,1,20,losing_ground-20-shot_1
19855,1,20,losing_ground-20-shot_1
19856,1,20,losing_ground-20-shot_1
19857,1,20,losing_ground-20-shot_1
19858,1,20,losing_ground-20-shot_1
19859,1,20,losing_ground-20-shot_1
19860,1,20,losing_ground-20-shot_1
19861,1,20,losing_ground-20-shot_1
19862,1,20,losing_ground-20-shot_1
19863,1,20,losing_ground-20-shot_1
19864,1,20,losing_ground-20-shot_1
19865,1,20,losing_ground-20-shot_1
19866,1,20,losing_ground-20-shot_1
19867,1,20,losing_ground-20-shot_1
19868,1,20,losing_ground-20-shot_1
19869,1,20,losing_ground-20-shot_1
19870,1,20,losing_ground-20-shot_1
19871,1,20,losing_ground-20-shot_1
19872,1,20,losing_ground-20-shot_1
19873,1,20,losing_ground-20-shot_1
19874,1,20,losing_ground-20-shot_1
19875,1,20,losing_ground-20-shot_1
19876,1,20,losing_ground-20-shot_1
19877,1,20,losing_ground-20-shot_1
19878,1,20,losing_ground-20-shot_1
19879,1,20,losing_ground-20-shot_1
19880,1,20,losing_ground-20-shot_1
19881,1,20,losing_ground-20-shot_1
19882,1,20,losing_ground-20-shot_1
19883,1,20,losing_ground-20-shot_1
19884,1,20,losing_ground-20-shot_1
19885,1,20,losing_ground-20-shot_1
19886,1,20,losing_ground-20-shot_1
19887,1,20,losing_ground-20-shot_1
19888,1,20,losing_ground-20-shot_1
19889,1,20,losing_ground-20-shot_1
19890,1,20,losing_ground-20-shot_1
19891,1,20,losing_ground-20-shot_1
19892,1,20,losing_ground-20-shot_1
19893,1,20,losing_ground-20-shot_1
19894,1,20,losing_ground-20-shot_1
19895,1,20,losing_ground-20-shot_1
19896,1,20,losing_ground-20-shot_1
19897,1,20,losing_ground-20-shot_1
19898,1,20,losing_ground-20-shot_1
19899,1,20,losing_ground-20-shot_1
19900,1,20,losing_ground-20-shot_1
19901,1,20,losing_ground-20-shot_1
19902,1,20,losing_ground-20-shot_1
19903,1,20,losing_ground-20-shot_1
19904,1,20,losing_ground-20-shot_1
19905,1,20,losing_ground-20-shot_1
19906,1,20,losing_ground-20-shot_1
19907,1,20,losing_ground-20-shot_1
19908,1,20,losing_ground-20-shot_1
19909,1,20,losing_ground-20-shot_1
19910,1,20,losing_ground-20-shot_1
19911,1,20,losing_ground-20-shot_1
19912,1,20,losing_ground-20-shot_1
19913,1,20,losing_ground-20-shot_1
19914,1,20,losing_ground-20-shot_1
19915,1,20,losing_ground-20-shot_1
19916,1,20,losing_ground-20-shot_1
19917,1,20,losing_ground-20-shot_1
19918,1,20,losing_ground-20-shot_1
19919,1,20,losing_ground-20-shot_1
19920,1,20,losing_ground-20-shot_1
19921,1,20,losing_ground-20-shot_1
19922,1,20,losing_ground-20-shot_1
19923,1,20,losing_ground-20-shot_1
19924,1,20,losing_ground-20-shot_1
19925,1,20,losing_ground-20-shot_1
19926,1,20,losing_ground-20-shot_1
19927,1,20,losing_ground-20-shot_1
19928,1,20,losing_ground-20-shot_1
19929,1,20,losing_ground-20-shot_1
19930,1,20,losing_ground-20-shot_1
19931,1,20,losing_ground-20-shot_1
19932,1,20,losing_ground-20-shot_1
19933,1,20,losing_ground-20-shot_1
19934,1,20,losing_ground-20-shot_1
19935,1,20,losing_ground-20-shot_1
19936,1,20,losing_ground-20-shot_1
19937,1,20,losing_ground-20-shot_1
19938,1,20,losing_ground-20-shot_1
19939,1,20,losing_ground-20-shot_1
19940,0,21,losing_ground-21-shot_0
19941,0,21,losing_ground-21-shot_0
19942,1,21,losing_ground-21-shot_1
19943,1,21,losing_ground-21-shot_1
19944,1,21,losing_ground-21-shot_1
19945,1,21,losing_ground-21-shot_1
19946,1,21,losing_ground-21-shot_1
19947,1,21,losing_ground-21-shot_1
19948,1,21,losing_ground-21-shot_1
19949,1,21,losing_ground-21-shot_1
19950,1,21,losing_ground-21-shot_1
19951,1,21,losing_ground-21-shot_1
19952,1,21,losing_ground-21-shot_1
19953,1,21,losing_ground-21-shot_1
19954,1,21,losing_ground-21-shot_1
19955,1,21,losing_ground-21-shot_1
19956,1,21,losing_ground-21-shot_1
19957,1,21,losing_ground-21-shot_1
19958,1,21,losing_ground-21-shot_1
19959,1,21,losing_ground-21-shot_1
19960,1,21,losing_ground-21-shot_1
19961,1,21,losing_ground-21-shot_1
19962,1,21,losing_ground-21-shot_1
19963,1,21,losing_ground-21-shot_1
19964,1,21,losing_ground-21-shot_1
19965,1,21,losing_ground-21-shot_1
19966,1,21,losing_ground-21-shot_1
19967,1,21,losing_ground-21-shot_1
19968,1,21,losing_ground-21-shot_1
19969,1,21,losing_ground-21-shot_1
19970,1,21,losing_ground-21-shot_1
19971,1,21,losing_ground-21-shot_1
19972,1,21,losing_ground-21-shot_1
19973,1,21,losing_ground-21-shot_1
19974,1,21,losing_ground-21-shot_1
19975,1,21,losing_ground-21-shot_1
19976,1,21,losing_ground-21-shot_1
19977,1,21,losing_ground-21-shot_1
19978,1,21,losing_ground-21-shot_1
19979,1,21,losing_ground-21-shot_1
19980,1,21,losing_ground-21-shot_1
19981,1,21,losing_ground-21-shot_1
19982,1,21,losing_ground-21-shot_1
19983,1,21,losing_ground-21-shot_1
19984,1,21,losing_ground-21-shot_1
19985,1,21,losing_ground-21-shot_1
19986,1,21,losing_ground-21-shot_1
19987,1,21,losing_ground-21-shot_1
19988,1,21,losing_ground-21-shot_1
19989,1,21,losing_ground-21-shot_1
19990,1,21,losing_ground-21-shot_1
19991,1,21,losing_ground-21-shot_1
19992,1,21,losing_ground-21-shot_1
19993,1,21,losing_ground-21-shot_1
19994,1,21,losing_ground-21-shot_1
19995,1,21,losing_ground-21-shot_1
19996,1,21,losing_ground-21-shot_1
19997,1,21,losing_ground-21-shot_1
19998,1,21,losing_ground-21-shot_1
19999,1,21,losing_ground-21-shot_1
20000,1,21,losing_ground-21-shot_1
20001,1,21,losing_ground-21-shot_1
20002,1,21,losing_ground-21-shot_1
20003,1,21,losing_ground-21-shot_1
20004,1,21,losing_ground-21-shot_1
20005,1,21,losing_ground-21-shot_1
20006,1,21,losing_ground-21-shot_1
20007,1,21,losing_ground-21-shot_1
20008,1,21,losing_ground-21-shot_1
20009,1,21,losing_ground-21-shot_1
20010,1,21,losing_ground-21-shot_1
20011,1,21,losing_ground-21-shot_1
20012,1,21,losing_ground-21-shot_1
20013,1,21,losing_ground-21-shot_1
20014,1,21,losing_ground-21-shot_1
20015,1,21,losing_ground-21-shot_1
20016,1,21,losing_ground-21-shot_1
20017,1,21,losing_ground-21-shot_1
20018,1,21,losing_ground-21-shot_1
20019,1,21,losing_ground-21-shot_1
20020,1,21,losing_ground-21-shot_1
20021,1,21,losing_ground-21-shot_1
20022,1,21,losing_ground-21-shot_1
20023,1,21,losing_ground-21-shot_1
20024,1,21,losing_ground-21-shot_1
20025,1,21,losing_ground-21-shot_1
20026,1,21,losing_ground-21-shot_1
20027,1,21,losing_ground-21-shot_1
20028,1,21,losing_ground-21-shot_1
20029,1,21,losing_ground-21-shot_1
20030,1,21,losing_ground-21-shot_1
20031,1,21,losing_ground-21-shot_1
20032,1,21,losing_ground-21-shot_1
20033,1,21,losing_ground-21-shot_1
20034,1,21,losing_ground-21-shot_1
20035,1,21,losing_ground-21-shot_1
20036,1,21,losing_ground-21-shot_1
20037,1,21,losing_ground-21-shot_1
20038,1,21,losing_ground-21-shot_1
